chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010408	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010409	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs4230140	7951543	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010410	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010411	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010412	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010413	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010414	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010415	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010416	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010417	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010418	-9	0	X	Y	0.309	1.240805e+00	3.647442e+00	9.592081e-01	7.340212e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010419	-9	0	X	Y	0.307	1.888079e+00	3.646947e+00	9.325145e-01	6.051441e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010420	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010421	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010422	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010423	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010424	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010425	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010426	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs48403312	9440920	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs30643712	9528965	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010427	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010428	-9	0	X	Y	0.308	1.957793e+00	3.638481e+00	9.319405e-01	5.910313e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010429	-9	0	X	Y	0.302	3.278829e+00	3.654874e+00	9.015847e-01	3.705775e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs30642877	9546676	0	X	Y	0.302	3.278829e+00	3.654874e+00	9.015847e-01	3.705775e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010430	-9	0	X	Y	0.302	3.278829e+00	3.654874e+00	9.015847e-01	3.705775e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs31187642	9937385	0	X	Y	0.302	3.278829e+00	3.654874e+00	9.015847e-01	3.705775e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010431	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs31042846	10599748	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010432	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010433	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010434	-9	0	X	Y	0.306	3.116535e+00	3.660192e+00	9.011398e-01	3.953764e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010435	-9	0	X	Y	0.306	3.116535e+00	3.660192e+00	9.011398e-01	3.953764e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010436	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010437	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010438	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010439	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010440	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010441	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010442	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010443	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010444	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010445	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010446	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010447	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010448	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs107630194	11458863	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010449	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010450	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010451	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010452	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010453	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010454	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010455	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010456	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010457	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010458	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010459	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010460	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010461	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs30677101	11716502	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010462	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010463	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010464	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010465	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010466	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010467	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010468	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010469	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010470	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010471	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010472	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010473	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010474	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010475	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010476	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010477	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010478	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010479	-9	0	X	Y	0.304	3.774699e+00	3.664244e+00	8.837503e-01	3.040014e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010480	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010481	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010482	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010483	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010484	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010485	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010486	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010487	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
14	rs13482084	12241471	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010488	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010489	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010490	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010491	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010492	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010493	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010494	-9	0	X	Y	0.309	4.944667e+00	3.675634e+00	8.610102e-01	1.798394e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010495	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010496	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
-9	rsm10000010497	-9	0	X	Y	0.306	4.492609e+00	3.667349e+00	8.645864e-01	2.217907e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time30 min of 18week old males mgdl
