chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014398	-9	0	X	Y	0.301	1.519854e+00	1.061394e+00	4.583607e-01	1.534891e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29043238	70609697	0	X	Y	0.301	1.519854e+00	1.061394e+00	4.583607e-01	1.534891e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014399	-9	0	X	Y	0.301	1.519854e+00	1.061394e+00	4.583607e-01	1.534891e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014400	-9	0	X	Y	0.301	1.519854e+00	1.061394e+00	4.583607e-01	1.534891e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014401	-9	0	X	Y	0.301	1.519854e+00	1.061394e+00	4.583607e-01	1.534891e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014402	-9	0	X	Y	0.301	1.519854e+00	1.061394e+00	4.583607e-01	1.534891e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014403	-9	0	X	Y	0.301	1.519854e+00	1.061394e+00	4.583607e-01	1.534891e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29044678	70935148	0	X	Y	0.300	1.510242e+00	1.061631e+00	4.571657e-01	1.561875e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014404	-9	0	X	Y	0.314	1.669162e+00	1.112552e+00	5.830230e-01	1.348790e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29043152	70948498	0	X	Y	0.314	1.669162e+00	1.112552e+00	5.830230e-01	1.348790e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs31404716	70957300	0	X	Y	0.314	1.669162e+00	1.112552e+00	5.830230e-01	1.348790e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014405	-9	0	X	Y	0.314	1.669162e+00	1.112552e+00	5.830230e-01	1.348790e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014406	-9	0	X	Y	0.321	1.733406e+00	1.115364e+00	5.206242e-01	1.215021e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs3161011	71380278	0	X	Y	0.320	1.711328e+00	1.113643e+00	5.108621e-01	1.257137e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014407	-9	0	X	Y	0.320	1.711328e+00	1.113643e+00	5.108621e-01	1.257137e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs3157124	71441040	0	X	Y	0.322	2.279560e-01	1.099873e+00	3.842605e-01	8.359888e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs33843040	71622620	0	X	Y	0.322	2.279560e-01	1.099873e+00	3.842605e-01	8.359888e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014408	-9	0	X	Y	0.326	1.724794e-01	1.114487e+00	3.858678e-01	8.771424e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs13483818	71941909	0	X	Y	0.326	1.724794e-01	1.114487e+00	3.858678e-01	8.771424e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014409	-9	0	X	Y	0.326	1.724794e-01	1.114487e+00	3.858678e-01	8.771424e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014410	-9	0	X	Y	0.326	1.724794e-01	1.114487e+00	3.858678e-01	8.771424e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014411	-9	0	X	Y	0.326	1.724794e-01	1.114487e+00	3.858678e-01	8.771424e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014412	-9	0	X	Y	0.326	1.724794e-01	1.114487e+00	3.858678e-01	8.771424e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014413	-9	0	X	Y	0.324	1.620119e-01	1.108722e+00	3.859892e-01	8.839480e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs238139072	72626214	0	X	Y	0.324	1.620119e-01	1.108722e+00	3.859892e-01	8.839480e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014414	-9	0	X	Y	0.324	1.620119e-01	1.108722e+00	3.859892e-01	8.839480e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014415	-9	0	X	Y	0.324	1.620119e-01	1.108722e+00	3.859892e-01	8.839480e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014416	-9	0	X	Y	0.321	1.688897e-01	1.097359e+00	3.855306e-01	8.778163e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	DXMit1	73028444	0	X	Y	0.321	1.688897e-01	1.097359e+00	3.855306e-01	8.778163e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014417	-9	0	X	Y	0.321	1.688897e-01	1.097359e+00	3.855306e-01	8.778163e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014418	-9	0	X	Y	0.321	1.688897e-01	1.097359e+00	3.855306e-01	8.778163e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014419	-9	0	X	Y	0.321	1.688897e-01	1.097359e+00	3.855306e-01	8.778163e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014420	-9	0	X	Y	0.321	1.688897e-01	1.097359e+00	3.855306e-01	8.778163e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs31270235	73428893	0	X	Y	0.321	1.688897e-01	1.097359e+00	3.855306e-01	8.778163e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014421	-9	0	X	Y	0.318	1.816064e-01	1.097919e+00	3.831321e-01	8.687637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs13483824	73876580	0	X	Y	0.318	1.816064e-01	1.097919e+00	3.831321e-01	8.687637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014422	-9	0	X	Y	0.318	1.816064e-01	1.097919e+00	3.831321e-01	8.687637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014423	-9	0	X	Y	0.318	1.816064e-01	1.097919e+00	3.831321e-01	8.687637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014424	-9	0	X	Y	0.318	1.816064e-01	1.097919e+00	3.831321e-01	8.687637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014425	-9	0	X	Y	0.320	3.212572e-01	1.101804e+00	3.799895e-01	7.708698e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014426	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014427	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014428	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014429	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014430	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014431	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014432	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014433	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014434	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014435	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29033236	76128649	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014436	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014437	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014438	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014439	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014440	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014441	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014442	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014443	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014444	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014445	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014446	-9	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29030852	79295786	0	X	Y	0.318	1.025156e-01	1.099056e+00	3.843892e-01	9.257637e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014447	-9	0	X	Y	0.322	-5.579903e-03	1.107359e+00	3.877160e-01	9.959838e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014448	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29031335	80055932	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014449	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014450	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014451	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014452	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014453	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014454	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014455	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014456	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014457	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014458	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014459	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014460	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014461	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014462	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014463	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014464	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014465	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014466	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014467	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014468	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014469	-9	0	X	Y	0.318	1.562838e-01	1.097245e+00	3.794657e-01	8.868601e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs31370191	83983250	0	X	Y	0.319	8.507621e-02	1.103254e+00	3.825531e-01	9.385986e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014470	-9	2	X	Y	0.319	6.844404e-02	1.104087e+00	3.833242e-01	9.506223e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014471	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs13483868	84597117	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014472	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014473	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014474	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014475	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014476	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014477	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014478	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014479	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014480	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014481	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014482	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014483	-9	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29066333	86661677	0	X	Y	0.321	1.109415e-01	1.093591e+00	3.790223e-01	9.192822e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs47218465	86833265	0	X	Y	0.323	1.294749e-01	1.098656e+00	3.790538e-01	9.062884e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014484	-9	0	X	Y	0.323	1.294749e-01	1.098656e+00	3.790538e-01	9.062884e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014485	-9	0	X	Y	0.323	1.294749e-01	1.098656e+00	3.790538e-01	9.062884e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014486	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29077826	89234471	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014487	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014488	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014489	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014490	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs260265702	91245137	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014491	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014492	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014493	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014494	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014495	-9	0	X	Y	0.321	-2.353415e-02	1.091893e+00	3.817426e-01	9.828224e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014496	-9	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs13483880	92675500	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014497	-9	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014498	-9	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014499	-9	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014500	-9	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs31086142	92864497	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
X	rs29069974	93336418	0	X	Y	0.323	-1.711815e-01	1.097377e+00	3.877241e-01	8.761737e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014501	-9	0	X	Y	0.301	1.752772e-01	1.057350e+00	3.817110e-01	8.684803e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014502	-9	0	X	Y	0.300	1.136855e-01	1.034813e+00	3.719616e-01	9.126134e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014503	-9	0	X	Y	0.297	-6.619302e-02	1.035904e+00	3.863103e-01	9.491051e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014504	-9	0	X	Y	0.295	5.940551e-02	1.034261e+00	3.769337e-01	9.542454e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014268	-9	0	X	Y	0.303	7.605712e-02	1.035921e+00	3.736912e-01	9.415345e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014505	-9	0	X	Y	0.303	7.605712e-02	1.035921e+00	3.736912e-01	9.415345e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014506	-9	0	X	Y	0.303	7.605712e-02	1.035921e+00	3.736912e-01	9.415345e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014507	-9	0	X	Y	0.299	2.957010e-01	1.027594e+00	3.688239e-01	7.737836e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014269	-9	0	X	Y	0.299	2.957010e-01	1.027594e+00	3.688239e-01	7.737836e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000014508	-9	0	X	Y	0.299	2.957010e-01	1.027594e+00	3.688239e-01	7.737836e-01	1	Cytotoxicity in spleen T cells 30 days post 5x109 PFU AdLacZ iv injection 
