chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011359	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011360	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011361	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011362	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011363	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011364	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011365	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011366	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011367	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011368	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011369	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011370	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011371	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011372	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011373	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011374	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011375	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011376	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011377	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011378	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011379	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011380	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011381	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011382	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011383	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011384	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011385	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011386	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011387	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011388	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011389	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011390	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011391	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011392	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011393	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011394	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011395	-9	0	X	Y	0.239	3.597585e-01	2.585726e-01	2.946972e-01	1.654426e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011396	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011397	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011398	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011399	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011400	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011401	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011402	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011403	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs30315556	99401871	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011404	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011405	-9	0	X	Y	0.242	3.738409e-01	2.590740e-01	3.145029e-01	1.503553e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011406	-9	0	X	Y	0.239	3.732842e-01	2.583931e-01	3.120577e-01	1.498919e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011407	-9	0	X	Y	0.239	3.732842e-01	2.583931e-01	3.120577e-01	1.498919e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs3670872	99606020	0	X	Y	0.239	3.732842e-01	2.583931e-01	3.120577e-01	1.498919e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs31059846	99624996	0	X	Y	0.239	3.732842e-01	2.583931e-01	3.120577e-01	1.498919e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011408	-9	0	X	Y	0.239	3.732842e-01	2.583931e-01	3.120577e-01	1.498919e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011409	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011410	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011411	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011412	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011413	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs31170737	99632276	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011414	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011415	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011416	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011417	-9	0	X	Y	0.235	3.630830e-01	2.598316e-01	3.299190e-01	1.636178e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs31184503	99694520	0	X	Y	0.236	3.157990e-01	2.622048e-01	3.538522e-01	2.296472e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs31536694	99740679	0	X	Y	0.261	3.343695e-01	2.568325e-01	3.545975e-01	1.942263e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011418	-9	0	X	Y	0.261	3.343695e-01	2.568325e-01	3.545975e-01	1.942263e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs3692362	99776069	0	X	Y	0.261	3.343695e-01	2.568325e-01	3.545975e-01	1.942263e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	UNC140308207	99791222	0	X	Y	0.263	3.466986e-01	2.554729e-01	3.527154e-01	1.760560e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011419	-9	0	X	Y	0.264	3.576010e-01	2.535082e-01	3.350186e-01	1.596822e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011420	-9	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs3691209	99940843	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011421	-9	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs3717612	100281245	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011422	-9	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011423	-9	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011424	-9	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011425	-9	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011426	-9	0	X	Y	0.262	3.525367e-01	2.536357e-01	3.410392e-01	1.658644e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011427	-9	0	X	Y	0.262	5.279361e-01	2.507142e-01	3.106102e-01	3.628927e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011428	-9	0	X	Y	0.259	4.622474e-01	2.501889e-01	2.969411e-01	6.591798e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs13482338	100714524	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011429	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011430	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011431	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011432	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011433	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011434	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011435	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011436	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011437	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011438	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011439	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs6179144	101242695	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011440	-9	0	X	Y	0.258	4.603764e-01	2.501479e-01	3.052879e-01	6.696796e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs31434207	101341425	0	X	Y	0.256	4.393309e-01	2.484230e-01	2.852538e-01	7.827824e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs31191541	101865542	0	X	Y	0.257	4.425692e-01	2.491400e-01	2.859404e-01	7.696281e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011441	-9	0	X	Y	0.257	4.425692e-01	2.491400e-01	2.859404e-01	7.696281e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011442	-9	0	X	Y	0.243	4.084667e-01	2.529651e-01	2.965744e-01	1.077142e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011443	-9	0	X	Y	0.257	3.733486e-01	2.554891e-01	3.783321e-01	1.452665e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011444	-9	0	X	Y	0.251	3.248683e-01	2.547448e-01	3.328103e-01	2.034731e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs13482348	103565150	0	X	Y	0.249	3.269664e-01	2.555733e-01	3.256223e-01	2.020373e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011445	-9	0	X	Y	0.249	3.269664e-01	2.555733e-01	3.256223e-01	2.020373e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs32436494	103760154	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011446	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011447	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011448	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011449	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs33858318	104048171	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011450	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs36445774	104198366	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011451	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011452	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011453	-9	0	X	Y	0.252	3.270482e-01	2.551130e-01	3.272639e-01	2.011151e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011454	-9	0	X	Y	0.243	3.756301e-01	2.517903e-01	2.848102e-01	1.370830e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs13482349	104865867	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011455	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011456	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011457	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs32493279	104938113	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011458	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011459	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011460	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011461	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011462	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011463	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011464	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011465	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011466	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011467	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011468	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011469	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
14	rs48603130	105159022	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011470	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011471	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011472	-9	0	X	Y	0.245	3.959043e-01	2.528604e-01	2.955211e-01	1.187637e-01	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011473	-9	0	X	Y	0.246	6.005434e-01	2.528271e-01	2.747137e-01	1.833749e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011474	-9	0	X	Y	0.248	6.406490e-01	2.529257e-01	2.925280e-01	1.196255e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
-9	rsm10000011475	-9	0	X	Y	0.246	6.094660e-01	2.539291e-01	2.974079e-01	1.716783e-02	1	Cytotoxicity in spleen T cells 21 days post 5x109 PFU AdLacZ iv injection 
