chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010949	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010950	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010951	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010952	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs48810346	51993419	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010953	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010954	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010955	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010956	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010957	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010958	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010959	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010960	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010961	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010962	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010963	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010964	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010965	-9	0	X	Y	0.191	4.778207e-01	3.548401e+00	1.000000e-05	8.929975e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010966	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010967	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs3704746	52130495	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010968	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010969	-9	0	X	Y	0.210	-1.027607e+00	3.537973e+00	1.000000e-05	7.717275e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010970	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010971	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010972	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010973	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010974	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010975	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010976	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010977	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010978	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010979	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010980	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010981	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010982	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010983	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010984	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010985	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010986	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010987	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010988	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010989	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010990	-9	0	X	Y	0.189	-1.150704e-01	3.556977e+00	1.000000e-05	9.742199e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010991	-9	0	X	Y	0.190	-7.282276e-02	3.561528e+00	1.000000e-05	9.837041e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010992	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs51835216	53713481	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	UNCHS038248	53776732	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010993	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010994	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010995	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010996	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010997	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010998	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000010999	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011000	-9	0	X	Y	0.191	-3.006030e-02	3.548537e+00	1.000000e-05	9.932482e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011001	-9	0	X	Y	0.196	-3.125562e-02	3.555052e+00	1.000000e-05	9.929926e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs31234689	54268901	0	X	Y	0.197	-1.649315e-02	3.542571e+00	1.000000e-05	9.962893e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011002	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011003	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011004	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs4230383	54368094	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011005	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011006	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011007	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011008	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011009	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011010	-9	0	X	Y	0.195	4.555099e-01	3.549965e+00	1.000000e-05	8.980103e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011011	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	rs3713576	54736169	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011012	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011013	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011014	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011015	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011016	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011017	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011018	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011019	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011020	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011021	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011022	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011023	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011024	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011025	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011026	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011027	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011028	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
14	D14Mit63	55433118	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011029	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011030	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
-9	rsm10000011031	-9	0	X	Y	0.193	-3.059580e-01	3.557896e+00	1.000000e-05	9.315444e-01	0	Blood glucose level intraperitoneal glucose tolerance test area under curve AUC of 18week old females mgdl
